filename,width,height,xmin,ymin,xmax,ymax,class
mp_137.png,1137,857,425,207,663,621,Comp
mp_138.png,1172,852,627,431,872,657,Comp
mp_139.png,1920,1080,1098,588,1229,719,Comp
mp_14.png,1728,1066,737,605,878,768,Comp
mp_140.png,1694,1060,770,363,888,592,Comp
mp_141.png,1688,1072,627,340,747,576,Comp
mp_142.png,1252,1060,507,424,871,934,Comp
mp_143.png,1252,1066,1,372,257,812,Comp
mp_144.png,1206,852,448,418,690,795,Comp
mp_145.png,1242,1064,87,854,697,1064,Comp
mp_146.png,1254,1064,455,498,898,856,Comp
mp_147.png,1244,1062,513,442,918,926,Comp
mp_148.png,1252,1068,479,563,784,804,Comp
mp_149.png,1240,1052,145,582,794,1040,Comp
mp_15.png,1730,1060,721,603,1061,904,Comp
mp_150.png,1256,1058,170,460,816,997,Comp
mp_151.png,1244,1064,317,246,446,516,Comp
mp_152.png,1920,1080,620,543,809,673,Comp
mp_153.png,1920,1080,612,656,801,795,Comp
mp_154.png,1920,1080,427,203,702,363,Comp
mp_155.png,1920,1080,1194,261,1359,502,Comp
mp_156.png,1920,1080,662,638,878,980,Comp
mp_157.png,1920,1080,700,798,901,952,Comp
mp_157.png,1920,1080,970,791,1135,910,Comp
mp_158.png,1920,1080,680,918,982,1065,Comp
mp_158.png,1920,1080,986,885,1160,1052,Comp
mp_159.png,1920,1080,1148,368,1328,561,Comp
mp_16.png,1728,1070,896,426,1084,790,Comp
mp_160.png,1920,1080,962,575,1099,698,Comp
mp_160.png,1920,1080,1171,482,1344,661,Comp
mp_161.png,1920,1080,1068,667,1304,813,Comp
mp_162.png,1920,1080,876,591,1075,707,Comp
mp_163.png,1920,1080,877,599,1033,726,Comp
mp_164.png,1188,1076,752,209,931,366,Comp
mp_165.png,1920,1080,658,362,876,589,Comp
mp_166.png,1920,1080,446,450,674,654,Comp
mp_167.png,1920,1080,652,556,786,648,Comp
mp_167.png,1920,1080,413,430,643,651,Comp
mp_168.png,1920,1080,934,748,1053,864,Comp
mp_168.png,1920,1080,1198,490,1312,588,Comp
mp_169.png,1920,1080,745,326,1218,758,Comp
mp_17.png,1726,1074,793,395,940,699,Comp
mp_170.png,1920,1080,594,329,1001,885,Comp
mp_171.png,1920,1080,419,624,666,820,Comp
mp_172.png,1610,930,739,648,1004,861,Comp
mp_173.png,1920,1080,990,702,1269,905,Comp
mp_174.png,1620,948,1089,595,1294,948,Comp
mp_175.png,1366,952,619,375,1001,783,Comp
mp_176.png,1354,830,782,445,973,830,Comp
mp_177.png,1358,940,657,232,1087,926,Comp
mp_178.png,1370,950,550,640,683,722,Comp
mp_178.png,1370,950,795,407,884,531,Comp
mp_179.png,1350,940,669,355,1254,940,Comp
mp_18.png,1920,1080,897,526,1129,872,Comp
mp_180.png,1378,1070,511,583,595,726,Comp
mp_180.png,1378,1070,835,377,910,513,Comp
mp_181.png,1370,940,849,449,984,669,Comp
mp_182.png,1364,946,1000,357,1337,859,Comp
mp_183.png,1368,1070,994,353,1367,872,Comp
mp_184.png,1812,1074,1026,527,1207,704,Comp
mp_185.png,1814,1044,896,560,1087,730,Comp
mp_186.png,1820,1074,1036,634,1175,795,Comp
mp_187.png,1818,1072,1032,675,1180,828,Comp
mp_188.png,1910,888,617,312,879,766,Comp
mp_189.png,1818,1072,557,407,813,790,Comp
mp_19.png,1910,864,887,165,1018,250,Comp
mp_190.png,1818,1072,654,411,918,906,Comp
mp_191.png,804,938,281,397,623,910,Comp
mp_192.png,794,920,476,394,781,920,Comp
mp_193.png,800,932,453,318,712,807,Comp
mp_194.png,1828,1072,940,665,1121,804,Comp
mp_195.png,1838,1078,720,808,993,1033,Comp
mp_196.png,1128,852,93,462,329,688,Comp
mp_197.png,1828,1072,715,834,1037,1072,Comp
mp_198.png,1820,1070,473,829,857,1070,Comp
mp_199.png,1284,1060,448,795,819,986,Comp
mp_2.png,1846,1074,996,570,1236,789,Comp
mp_20.png,1916,858,698,241,818,341,Comp
mp_200.png,1836,1068,960,765,1155,919,Comp
mp_201.png,1828,1078,839,731,1013,873,Comp
mp_202.png,1834,1074,517,440,723,644,Comp
mp_203.png,1838,1072,484,347,767,681,Comp
mp_204.png,1834,1070,289,680,451,924,Comp
mp_205.png,1736,1078,549,282,689,565,Comp
mp_206.png,1732,1056,727,103,1141,380,Comp
mp_207.png,1912,860,777,372,1386,791,Comp
mp_208.png,1918,876,910,372,1260,643,Comp
mp_209.png,1914,928,889,372,1304,666,Comp
mp_21.png,1916,860,680,641,906,777,Comp
mp_21.png,1916,860,1008,602,1211,689,Comp
mp_210.png,1904,872,678,235,915,375,Comp
mp_211.png,1828,1074,1151,712,1315,856,Comp
mp_212.jpg,820,584,11,287,205,543,Comp
mp_22.png,1910,854,682,623,911,765,Comp
mp_22.png,1910,854,999,582,1193,665,Comp
mp_23.png,1892,872,506,165,652,426,Comp
mp_24.png,1718,1070,646,270,784,512,Comp
mp_25.png,1722,1038,579,226,753,454,Comp
mp_26.png,1666,1048,1081,553,1201,637,Comp
mp_27.png,1674,1078,723,662,1115,1074,Comp
mp_28.png,1670,1066,103,545,356,832,Comp
mp_29.png,1892,856,73,87,313,487,Comp
mp_3.png,1844,1068,1051,646,1388,781,Comp
mp_30.png,1674,1056,792,479,984,781,Comp
mp_31.png,1668,1062,778,489,986,784,Comp
mp_32.png,1674,1066,724,459,984,645,Comp
mp_33.png,1672,1044,733,458,978,646,Comp
mp_34.png,1670,1036,742,361,976,633,Comp
mp_35.png,1670,1060,890,826,1271,1050,Comp
mp_36.png,1664,1078,837,500,1060,751,Comp
mp_37.png,1670,1068,839,502,1069,747,Comp
mp_38.png,1684,980,684,374,916,639,Comp
mp_39.png,1692,960,1314,394,1692,587,Comp
mp_4.png,1842,1074,933,654,1135,836,Comp
mp_40.png,1704,882,1309,371,1685,573,Comp
mp_41.png,1402,1070,888,595,1366,882,Comp
mp_42.png,1690,970,269,626,687,877,Comp
mp_43.png,1370,896,468,399,773,615,Comp
mp_43.png,1370,896,2,753,337,896,Comp
mp_43.png,1370,896,864,683,1245,896,Comp
mp_44.png,1904,978,448,450,767,962,Comp
mp_45.png,1920,1080,753,317,1110,637,Comp
mp_46.png,1920,1080,781,276,1126,634,Comp
mp_47.png,1830,1076,794,689,1195,1027,Comp
mp_48.png,1838,1068,345,338,686,804,Comp
mp_49.png,1836,1064,483,326,809,743,Comp
mp_5.png,1724,1066,913,390,1104,585,Comp
mp_50.png,1842,1078,816,465,1295,817,Comp
mp_51.png,1836,1066,959,429,1292,831,Comp
mp_52.png,1842,1066,491,540,732,788,Comp
mp_53.png,1836,1078,718,682,975,955,Comp
mp_54.png,1832,1072,754,785,1021,1061,Comp
mp_55.png,1834,1072,492,655,683,838,Comp
mp_56.png,1832,1076,543,555,681,698,Comp
mp_57.png,1818,1072,881,376,1031,623,Comp
mp_58.png,1816,1074,760,339,896,643,Comp
mp_59.png,1812,1064,891,357,1019,598,Comp
mp_6.png,1728,1072,925,372,1080,572,Comp
mp_60.png,1814,1064,696,334,850,698,Comp
mp_61.png,1814,1074,665,255,801,557,Comp
mp_62.png,1816,1066,470,351,609,531,Comp
mp_63.png,1812,1072,609,374,788,781,Comp
mp_64.png,1820,1074,1313,380,1499,713,Comp
mp_65.png,1810,1070,596,278,737,602,Comp
mp_66.png,1816,1066,976,297,1317,697,Comp
mp_67.png,1818,1078,1046,292,1236,601,Comp
mp_68.png,1806,1070,563,415,833,732,Comp
mp_69.png,1824,1078,464,436,693,988,Comp
mp_7.png,1726,1068,890,394,1073,597,Comp
mp_70.png,1818,1080,736,239,847,433,Comp
mp_71.png,1822,1072,703,211,813,436,Comp
mp_72.png,1812,1072,606,218,821,610,Comp
mp_73.png,1822,1072,609,346,814,733,Comp
mp_74.png,1812,1070,726,600,1080,869,Comp
mp_75.png,1818,1070,664,381,899,732,Comp
mp_76.png,1890,1010,156,221,520,882,Comp
mp_77.png,1884,1008,324,244,670,869,Comp
mp_78.png,1908,1002,503,772,1019,1002,Comp
mp_79.png,1812,1062,702,879,1142,1062,Comp
mp_8.png,1720,1078,647,371,785,643,Comp
mp_80.png,1820,1064,735,875,1149,1064,Comp
mp_81.png,1796,924,647,249,902,665,Comp
mp_82.png,1892,884,603,297,826,719,Comp
mp_83.png,1912,894,855,326,937,507,Comp
mp_84.png,1906,882,690,267,874,648,Comp
mp_85.png,1914,868,768,249,905,487,Comp
mp_86.png,1898,886,759,113,843,259,Comp
mp_87.png,1908,882,910,304,979,420,Comp
mp_88.png,1912,880,678,322,832,575,Comp
mp_89.png,1914,1004,645,540,1058,1004,Comp
mp_9.png,1726,1068,906,378,1083,606,Comp
mp_90.png,1904,1014,682,581,1099,1014,Comp
mp_91.png,1912,1018,235,181,517,798,Comp
mp_92.png,1920,1014,629,195,1003,741,Comp
mp_93.png,1870,1022,123,208,461,829,Comp
mp_94.png,1920,1080,1523,567,1667,686,Comp
mp_94.png,1920,1080,1067,534,1111,583,Comp
mp_95.png,1920,1080,1024,1038,1116,1080,Comp
mp_95.png,1920,1080,1533,849,1632,902,Comp
mp_96.png,1920,1080,1052,634,1151,698,Comp
mp_97.png,1920,1080,1533,621,1637,748,Comp
mp_98.png,1310,1072,1030,599,1105,666,Comp
mp_99.png,692,1074,382,746,540,865,Comp
